Time, Tag 1 X, Tag 1 Y, Tag 1 Z, Tag 2 X, Tag 2 Y, Tag 2 Z, Tag 3 X, Tag 3 Y, Tag 3 Z, Tag 4 X, Tag 4 Y, Tag 4 Z, 
Time, Tag 1 X, Tag 1 Y, Tag 1 Z, Tag 2 X, Tag 2 Y, Tag 2 Z, Tag 3 X, Tag 3 Y, Tag 3 Z, Tag 4 X, Tag 4 Y, Tag 4 Z, 
Time, Tag 1 X, Tag 1 Y, Tag 1 Z, Tag 2 X, Tag 2 Y, Tag 2 Z, Tag 3 X, Tag 3 Y, Tag 3 Z, Tag 4 X, Tag 4 Y, Tag 4 Z, 
Time, Tag 1 X, Tag 1 Y, Tag 1 Z, Tag 2 X, Tag 2 Y, Tag 2 Z, Tag 3 X, Tag 3 Y, Tag 3 Z, Tag 4 X, Tag 4 Y, Tag 4 Z, 
19:46:16, 2.385, 2.31, 0.0091746, 2.48, 2.435, 0.0406838, 2.345, 2.365, 0.0254965, 2.45, 2.435, 0.0207027
19:46:17, 2.43, 2.305, 0.0195873, 2.43, 2.47, 0.052842, 2.41, 2.42, 0.0402482, 2.465, 2.43, 0.0228512
19:46:17, 2.485, 2.37, 0.0122937, 2.465, 2.455, 0.0339212, 2.445, 2.465, 0.00762435, 2.49, 2.415, 0.0339259
19:46:17, 2.355, 2.375, 0.0211468, 2.49, 2.44, 0.0244607, 2.47, 2.45, 0.0263122, 2.36, 2.39, 0.0394629
19:46:17, 2.34, 2.37, 0.0130737, 2.36, 2.445, 0.0147304, 2.38, 2.32, 0.0356563, 2.385, 2.455, 0.0122313
19:46:17, 2.315, 2.395, 0.0315367, 2.395, 2.43, 0.0223652, 2.445, 2.355, 0.0103282, 2.42001, 2.46, 0.0386159
19:46:17, 2.36, 2.37, 0.0332683, 2.46, 2.455, 0.0136827, 2.335, 2.35, 0.0326643, 2.41501, 2.33, 0.031808
19:46:17, 2.385, 2.355, 0.0191345, 2.37, 2.345, 0.0143415, 2.32, 2.355, 0.0238322, 2.42001, 2.305, 0.033404
19:46:17, 2.41, 2.36, 0.0370672, 2.425, 2.32, 0.0221707, 2.345, 2.41, 0.0344161, 2.40501, 2.35, 0.0142019
19:46:17, 2.455, 2.365, 0.00603367, 2.46, 2.355, 0.0385856, 2.38, 2.385, 0.00970812, 2.4, 2.355, 0.0346012
19:46:17, 2.345, 2.42, 0.0355166, 2.475, 2.38, 0.0217927, 2.435, 2.42, 0.0373541, 2.41501, 2.38, 0.0348007
19:46:17, 2.36, 2.405, 0.0252584, 2.45, 2.445, 0.0358964, 2.44, 2.465, 0.036177, 2.42001, 2.415, 0.0449004
19:46:17, 2.365, 2.46, 0.000129129, 2.445, 2.315, 0.0504483, 2.425, 2.47, 0.0155884, 2.45501, 2.47, 0.0399502
19:46:17, 2.4, 2.495, 0.025065, 2.49, 2.36, 0.0577242, 2.45, 2.445, 0.0327943, 2.36501, 2.34, 0.022475
19:46:17, 2.395, 2.405, 0.0450325, 2.475, 2.405, 0.046362, 2.465, 2.44, 0.0038973, 2.41001, 2.405, 0.0387377
19:46:17, 2.44, 2.46, 0.0350161, 2.48, 2.39, 0.0106811, 2.49, 2.31, 0.0269485, 2.46501, 2.4, 0.0518688
19:46:17, 2.495, 2.475, 0.0200082, 2.485, 2.425, 0.0203406, 2.485, 2.375, 0.00597431, 2.48001, 2.415, 0.0434343
19:46:17, 2.445, 2.48, 0.0375039, 2.47, 2.47, 0.0226704, 2.48, 2.37, 0.0179873, 2.41001, 2.47, 0.0542171
19:46:17, 2.335, 2.485, 0.011252, 2.38, 2.38, 0.0288352, 2.41, 2.425, 0.0339935, 2.40501, 2.455, 0.0196085
19:46:17, 2.34, 2.375, 0.0306259, 2.435, 2.415, 0.0119176, 2.455, 2.42, 0.0194967, 2.47001, 2.47, 0.00730447
19:46:17, 2.355, 2.42, 0.0178132, 2.46, 2.47, 0.0234589, 2.365, 2.405, 0.0422486, 2.34001, 2.485, 0.00615228
19:46:17, 2.38, 2.425, 0.0339065, 2.485, 2.34, 0.0392297, 2.39, 2.39, 0.0286245, 2.36501, 2.49, 0.0155762
19:46:17, 2.445, 2.47, 0.00445337, 2.46, 2.335, 0.0321147, 2.375, 2.415, 0.0268122, 2.38001, 2.46, 0.000288163
19:46:17, 2.43, 2.445, 0.00472671, 2.495, 2.38, 0.0285573, 2.44, 2.48, 0.000906197, 2.39501, 2.475, 0.0276441
19:46:17, 2.435, 2.42, 0.0148633, 2.405, 2.365, 0.0217787, 2.415, 2.41, 0.00795307, 2.39001, 2.365, 0.00632202
19:46:17, 2.48, 2.395, 0.0324316, 2.45, 2.42, 0.00338944, 2.46, 2.415, 0.0364767, 2.43501, 2.42, 0.015661
19:46:17, 2.455, 2.38, 0.0337157, 2.475, 2.395, 0.0341949, 2.485, 2.43, 0.0507384, 2.46001, 2.395, 0.0303306
19:46:17, 2.325, 2.365, 0.00435786, 2.49, 2.37, 0.0395974, 2.355, 2.435, 0.0228691, 2.49501, 2.44, 0.00766529
19:46:17, 2.37, 2.35, 0.0196793, 2.485, 2.405, 0.0172989, 2.41, 2.49, 0.0364348, 2.40501, 2.495, 0.0213328
19:46:17, 2.375, 2.405, 0.00733956, 2.46, 2.47, 0.0211495, 2.475, 2.495, 0.00571741, 2.38001, 2.49, 0.0181663
19:46:17, 2.42, 2.43, 0.00116969, 2.465, 2.34, 0.00807519, 2.49, 2.445, 0.0103586, 2.39501, 2.485, 0.0265831
19:46:18, 2.405, 2.455, 0.013085, 2.49, 2.365, 0.00153726, 2.42, 2.44, 0.0276792, 2.42001, 2.415, 0.00579168
19:46:18, 2.4, 2.46, 0.0390426, 2.465, 2.38, 0.00826871, 2.435, 2.31, 0.00133972, 2.39501, 2.47, 0.0278958
19:46:18, 2.445, 2.455, 0.0120215, 2.355, 2.435, 0.0166344, 2.48, 2.365, 0.0131698, 2.37001, 2.34, 0.0264483
19:46:18, 2.47, 2.365, 0.0335107, 2.39, 2.48, 0.0208172, 2.43, 2.39, 0.00908518, 2.39501, 2.355, 0.00572413
19:46:18, 2.36, 2.39, 0.0242554, 2.425, 2.43, 0.0179087, 2.475, 2.455, 0.0320425, 2.38001, 2.35, 0.0253621
19:46:18, 2.355, 2.455, 0.0196277, 2.44, 2.415, 0.0214545, 2.345, 2.43, 0.0235212, 2.44501, 2.415, 0.0251812
19:46:18, 2.41, 2.44, 0.0373139, 2.435, 2.46, 0.00822731, 2.34, 2.475, 0.0342605, 2.42001, 2.48, 0.0400906
19:46:18, 2.465, 2.435, 0.0111569, 2.305, 2.35, 0.0266137, 2.315, 2.425, 0.0296304, 2.45501, 2.35, 0.0475453
19:46:18, 2.44, 2.44, 0.00307845, 2.36, 2.335, 0.00580673, 2.38, 2.43, 0.0423154, 2.47001, 2.395, 0.0562726
19:46:18, 2.485, 2.455, 0.0165394, 2.365, 2.34, 0.0179035, 2.425, 2.425, 0.0136578, 2.46501, 2.4, 0.0256364
19:46:18, 2.355, 2.45, 0.0407697, 2.37, 2.395, 0.0314517, 2.43, 2.47, 0.019329, 2.45001, 2.405, 0.0303184
19:46:18, 2.4, 2.32, 0.0528849, 2.355, 2.4, 0.0432258, 2.455, 2.475, 0.0271648, 2.44501, 2.38, 0.0226593
19:46:18, 2.405, 2.355, 0.0489425, 2.36, 2.435, 0.0141131, 2.49, 2.405, 0.0110823, 2.31501, 2.355, 0.0438296
19:46:18, 2.43, 2.38, 0.0119714, 2.365, 2.48, 0.0395565, 2.44, 2.41, 0.0380411, 2.37001, 2.36, 0.0444148
19:46:18, 2.425, 2.415, 0.00348571, 2.38, 2.455, 0.0322784, 2.465, 2.415, 0.0465206, 2.40501, 2.405, 0.0247073
19:46:18, 2.47, 2.4, 0.034243, 2.425, 2.345, 0.0136394, 2.375, 2.46, 0.0307604, 2.46001, 2.41, 0.0373538
19:46:19, 2.455, 2.445, 0.0446215, 2.41, 2.32, 0.0393195, 2.41, 2.33, 0.0378803, 2.35001, 2.395, 0.036177
19:46:19, 2.44, 2.48, 0.0348109, 2.465, 2.355, 0.0271598, 2.455, 2.365, 0.0114402, 2.34501, 2.44, 0.0155885
19:46:19, 2.435, 2.475, 0.0249057, 2.375, 2.4, 0.0310801, 2.47, 2.43, 0.03822, 2.32001, 2.475, 0.00529447
19:46:19, 2.44, 2.47, 0.0249526, 2.38, 2.425, 0.00304001, 2.4, 2.405, 0.0366103, 2.37501, 2.48, 0.0351472
19:46:19, 2.435, 2.34, 0.0149764, 2.355, 2.49001, 0.0165201, 2.435, 2.41, 0.040805, 2.41001, 2.43, 0.0200738
19:46:19, 2.48, 2.375, 0.0399883, 2.33, 2.46001, 0.02576, 2.43, 2.42501, 0.00790268, 2.39501, 2.415, 0.0325368
19:46:19, 2.485, 2.35, 0.0224943, 2.355, 2.35001, 0.0303802, 2.435, 2.48001, 0.00145138, 2.44001, 2.48, 0.0437685
19:46:19, 2.455, 2.335, 0.0387473, 2.34, 2.40501, 0.0326902, 2.43, 2.48501, 0.0157258, 2.44501, 2.455, 0.0343843
19:46:19, 2.44, 2.33, 0.0168736, 2.345, 2.45001, 0.048845, 2.485, 2.45501, 0.040363, 2.44001, 2.48, 0.0196923
19:46:19, 2.425, 2.385, 0.000936889, 2.35, 2.44501, 0.0319226, 2.49001, 2.46001, 0.0276814, 2.44501, 2.455, 0.0373462
19:46:19, 2.41, 2.42, 0.00796844, 2.35501, 2.33501, 0.0184614, 2.40001, 2.43501, 0.0313406, 2.46001, 2.46, 0.0411732
19:46:19, 2.465, 2.455, 0.0289845, 2.42001, 2.33001, 0.0167306, 2.45501, 2.49001, 0.0231705, 2.48501, 2.465, 0.0280864
19:46:19, 2.395, 2.49, 0.0419922, 2.40501, 2.30501, 0.0408655, 2.47001, 2.48501, 0.0190853, 2.39501, 2.48, 0.0315434
19:46:19, 2.43, 2.485, 0.0334961, 2.41001, 2.34001, 0.0129327, 2.45501, 2.37501, 0.0220426, 2.46001, 2.41, 0.0482718
19:46:19, 2.425, 2.355, 0.00424825, 2.385, 2.31501, 0.00396633, 2.49001, 2.39001, 0.0435214, 2.49501, 2.405, 0.0316361
19:46:19, 2.46, 2.41, 0.0296243, 2.36, 2.37001, 0.00948329, 2.46001, 2.41501, 0.0242609, 2.40501, 2.47, 0.0333179
19:46:19, 2.435, 2.415, 0.0323121, 2.39501, 2.35501, 0.0172416, 2.47501, 2.42001, 0.0346306, 2.47001, 2.455, 0.00415919
19:46:20, 2.45, 2.43, 0.00365595, 2.45001, 2.33001, 0.0311208, 2.36501, 2.44501, 0.0348154, 2.34001, 2.48, 0.0170798
19:46:20, 2.32, 2.485, 0.0143281, 2.45501, 2.33501, 0.0130603, 2.38001, 2.47001, 0.0199077, 2.34501, 2.37, 0.01104
