2.9852, 1.30846, 101.133, 0, 1, 12
2.9852, 1.30846, 101.133, 0, 1, 12
3.00922, 1.28034, 110.734, 0, 1, 12
3.00922, 1.28034, 111.098, 0, 1, 12
3.00922, 1.28034, 104.768, 0, 1, 12
3.00922, 1.28034, 104.768, 0, 1, 12
3.00922, 1.28034, 104.768, 0, 1, 12
3.00922, 1.28034, 104.768, 0, 1, 12
3.00922, 1.28034, 104.768, 0, 1, 12
3.00922, 1.28034, 104.581, 0, 1, 12
3.00922, 1.28034, 104.581, 0, 1, 12
3.00922, 1.28034, 104.581, 0, 1, 12
3.00922, 1.28034, 104.581, 0, 1, 12
3.00922, 1.28034, 104.458, 0, 1, 12
3.00922, 1.28034, 104.441, 0, 1, 13
3.00922, 1.28034, 104.437, 0, 1, 13
3.00922, 1.28034, 104.437, 0, 1, 13
3.00922, 1.28034, 104.437, 0, 1, 13
3.00922, 1.28034, 104.437, 0, 1, 13
3.00922, 1.28034, 104.437, 0, 1, 13
3.00922, 1.28034, 104.452, 0, 1, 13
3.00922, 1.28034, 104.452, 0, 1, 13
3.00922, 1.28034, 104.452, 0, 1, 13
3.00922, 1.28034, 104.475, 0, 1, 13
3.00922, 1.28034, 104.475, 0, 1, 13
3.00922, 1.28034, 104.475, 0, 1, 13
3.00922, 1.28034, 104.475, 0, 1, 13
3.00922, 1.28034, 104.493, 0, 1, 13
3.00922, 1.28034, 104.513, 0, 1, 13
3.00922, 1.28034, 104.527, 0, 1, 13
3.00922, 1.28034, 104.527, 0, 1, 13
3.00922, 1.28034, 104.527, 0, 1, 13
3.00922, 1.28034, 104.527, 0, 1, 13
3.00922, 1.28034, 104.527, 0, 1, 13
3.00922, 1.28034, 104.54, 0, 1, 13
3.00922, 1.28034, 104.54, 0, 1, 13
3.00922, 1.28034, 104.54, 0, 1, 13
3.00922, 1.28034, 104.54, 0, 1, 13
3.00922, 1.28034, 104.563, 0, 1, 13
3.00922, 1.28034, 104.585, 0, 1, 14
3.00922, 1.28034, 104.618, 0, 1, 14
3.00922, 1.28034, 104.618, 0, 1, 14
3.00922, 1.28034, 104.618, 0, 1, 14
3.00922, 1.28034, 104.618, 0, 1, 14
3.00922, 1.28034, 104.618, 0, 1, 14
3.00922, 1.28034, 104.636, 0, 1, 14
3.00922, 1.28034, 104.636, 0, 1, 14
3.00922, 1.28034, 104.636, 0, 1, 14
3.00922, 1.28034, 104.636, 0, 1, 14
3.00922, 1.28034, 104.661, 0, 1, 14
3.00922, 1.28034, 104.684, 0, 1, 14
3.00922, 1.28034, 104.684, 0, 1, 14
2.99021, 1.30578, 104.696, 0, 1, 14
2.99021, 1.30578, 104.707, 0, 1, 14
